,x,y,z,layer,qt,fs
204,0,2,4,1,8.666153213533663,109.66615321353366
205,0,2,5,1,8.616314116956012,109.61631411695602
206,0,2,6,1,8.63926092597008,109.63926092597008
207,0,2,7,1,8.730457251673975,109.73045725167398
208,0,2,8,1,8.872383619219825,109.87238361921983
209,0,2,9,1,9.039279393968853,110.03927939396885
210,0,2,10,1,9.203428689390767,110.20342868939076
211,0,2,11,1,9.341305753563965,110.34130575356396
212,0,2,12,1,9.4381172086668,110.4381172086668
213,0,2,13,1,9.489837586204013,110.48983758620402
214,0,2,14,1,9.5025319270263,110.5025319270263
215,0,2,15,1,9.48940481054799,110.489404810548
216,0,2,16,1,9.46647784138956,110.46647784138956
217,0,2,17,1,9.448018273276043,110.44801827327605
218,0,2,18,1,9.442817383952947,110.44281738395294
219,0,2,19,1,9.452177024471856,110.45217702447185
220,0,2,20,1,9.47005114296824,110.47005114296825
221,0,2,21,1,9.485268891910511,110.48526889191051
222,0,2,22,1,9.485229478400518,110.48522947840051
223,0,2,23,1,9.46003069041665,110.46003069041664
224,0,2,24,1,9.405808522946934,110.40580852294693
225,0,2,25,1,9.326224617006243,110.32622461700625
226,0,2,26,1,9.231551085062925,110.23155108506292
227,0,2,27,1,9.135553593220896,110.13555359322089
228,0,2,28,1,9.05113522356622,110.05113522356622
229,0,2,29,1,8.986201363343968,109.98620136334397
230,0,2,30,1,8.94122242659201,109.941222426592
231,0,2,31,1,8.909445730309105,109.9094457303091
232,0,2,32,1,8.879784843617685,109.87978484361768
233,0,2,33,1,8.841412495001721,109.84141249500172
234,0,2,34,1,8.788383761068008,109.788383761068
235,0,2,35,1,8.722515723707668,109.72251572370767
236,0,2,36,1,8.653328713582068,109.65332871358207
237,0,2,37,1,8.59492749990299,109.594927499903
238,0,2,38,1,8.560874084862204,109.5608740848622
239,0,2,39,1,8.558921560645613,109.55892156064562
240,0,2,40,1,8.587605959114702,109.5876059591147
241,0,2,41,1,8.63605714816297,109.63605714816298
242,0,2,42,1,8.687218055272867,109.68721805527287
243,0,2,43,1,8.72339780882264,109.72339780882264
244,0,2,44,1,8.73221434181515,109.73221434181515
245,0,2,45,1,8.710838147466411,109.71083814746642
246,0,2,46,1,8.667077687699116,109.66707768769912
247,0,2,47,1,8.616993280083946,109.61699328008395
248,0,2,48,1,8.579941423126794,109.5799414231268
249,0,2,49,1,8.572778296037297,109.5727782960373
250,0,2,50,1,8.605106909634932,109.60510690963493
251,0,2,51,1,8.676932789524077,109.67693278952407
252,0,2,52,1,8.779155900609592,109.7791559006096
253,0,2,53,1,8.896367174218687,109.89636717421868
254,0,2,54,1,9.010795791382575,110.01079579138258
255,0,2,55,1,9.106146580104815,110.10614658010482
256,0,2,56,1,9.170418296445197,110.17041829644519
257,0,2,57,1,9.197364644405482,110.19736464440548
258,0,2,58,1,9.186761171109815,110.18676117110981
259,0,2,59,1,9.143872972358624,110.14387297235862
260,0,2,60,1,9.078454343504648,110.07845434350465
261,0,2,61,1,9.003389631354503,110.00338963135451
262,0,2,62,1,8.932912726361742,109.93291272636174
263,0,2,63,1,8.88037503664928,109.88037503664928
264,0,2,64,1,8.855778422187985,109.85577842218798
265,0,2,65,1,8.863607944279192,109.8636079442792
266,0,2,66,1,8.901672526770366,109.90167252677037
267,0,2,67,1,8.961522561397807,109.96152256139781
268,0,2,68,1,9.030549051485576,110.03054905148558
269,0,2,69,1,9.095247300777931,110.09524730077793
270,0,2,70,1,9.144629516568152,110.14462951656816
271,0,2,71,1,9.172651179110103,110.1726511791101
272,0,2,72,1,9.178872272436212,110.17887227243621
273,0,2,73,1,9.167278791473166,110.16727879147317
274,0,2,74,1,9.143935079875986,110.14393507987599
275,0,2,75,1,9.114576237975776,110.11457623797577
276,0,2,76,1,9.083165150511732,110.08316515051173
277,0,2,77,1,9.051861237023312,110.05186123702332
278,0,2,78,1,9.022056952947466,110.02205695294747
279,0,2,79,1,8.995536733569315,109.99553673356931
280,0,2,80,1,8.974732679657052,109.97473267965705
281,0,2,81,3,5.461575450568163,84.96157545056816
282,0,2,82,3,5.4553388264392275,84.95533882643923
283,0,2,83,3,5.450698666735656,84.95069866673566
284,0,2,84,3,5.437502452003529,84.93750245200353
285,0,2,85,3,5.403227695305569,84.90322769530557
286,0,2,86,3,5.337924058484297,84.83792405848429
287,0,2,87,3,5.240070200839244,84.74007020083924
288,0,2,88,3,5.120881125362854,84.62088112536286
289,0,2,89,3,5.004693721747028,84.50469372174703
290,0,2,90,3,4.924262267413494,84.4242622674135
291,0,2,91,3,4.911737346013511,84.41173734601351
292,0,2,92,3,4.988022795693499,84.4880227956935
293,0,2,93,3,5.154266934850303,84.6542669348503
294,0,2,94,3,5.388893570430282,84.88889357043028
295,0,2,95,3,5.651818025665959,85.15181802566596
296,0,2,96,3,5.894926376314872,85.39492637631487
297,0,2,97,3,6.075508900475887,85.57550890047588
298,0,2,98,3,6.168105343942397,85.6681053439424
299,0,2,99,3,6.170688013378695,85.6706880133787
300,0,3,0,2,2.061090130780742,75.06109013078074
301,0,3,1,2,1.9767695877008213,74.97676958770082
302,0,3,2,2,1.882056546068186,74.88205654606818
303,0,3,3,2,1.7882509421306279,74.78825094213063
304,0,3,4,2,1.7075794650908132,74.70757946509082
305,0,3,5,2,1.6512521184203144,74.65125211842032
306,0,3,6,2,1.6276643785897342,74.62766437858973
307,0,3,7,2,1.6410710847989811,74.64107108479898
308,0,3,8,2,1.6909594540666317,74.69095945406663
309,0,3,9,2,1.7722106184287874,74.77221061842879
310,0,3,10,2,1.8759913715198027,74.8759913715198
311,0,3,11,2,1.9911898476217578,74.99118984762175
312,0,3,12,2,2.1061238464722325,75.10612384647223
313,0,3,13,2,2.2102211460040646,75.21022114600406
314,0,3,14,2,2.2953980002731074,75.29539800027311
315,0,3,15,2,2.3569348185614927,75.3569348185615
316,0,3,16,2,2.3937490277318356,75.39374902773183
317,0,3,17,2,2.408073658746522,75.40807365874652
318,0,3,18,2,2.404647045255424,75.40464704525543
319,0,3,19,2,2.3895896614643295,75.38958966146433
320,0,3,20,1,9.34166721296889,110.34166721296889
321,0,3,21,1,9.333371948616787,110.33337194861679
322,0,3,22,1,9.321370943591386,110.32137094359139
323,0,3,23,1,9.299848865747396,110.29984886574739
324,0,3,24,1,9.265654125610018,110.26565412561001
325,0,3,25,1,9.219525321065738,110.21952532106575
326,0,3,26,1,9.16595906412779,110.16595906412779
327,0,3,27,1,9.111745884250714,110.11174588425071
328,0,3,28,1,9.063650261835718,110.06365026183572
329,0,3,29,1,9.026037022495796,110.0260370224958
330,0,3,30,1,8.999317693799496,109.9993176937995
331,0,3,31,1,8.979848729760795,109.97984872976079
332,0,3,32,1,8.961411335181849,109.96141133518185
333,0,3,33,1,8.93780183014898,109.93780183014898
334,0,3,34,1,8.905585027137763,109.90558502713776
335,0,3,35,1,8.865912792015902,109.8659127920159
336,0,3,36,1,8.824580775477235,109.82458077547723
337,0,3,37,1,8.790123782428886,109.79012378242888
338,0,3,38,1,8.770518642132636,109.77051864213263
339,0,3,39,1,8.769678383688982,109.76967838368898
340,0,3,40,1,8.785123278228195,109.7851232782282
341,0,3,41,1,8.807887277801601,109.8078872778016
342,0,3,42,1,8.824949899131727,109.82494989913172
343,0,3,43,1,8.823543104638457,109.82354310463846
344,0,3,44,1,8.79592441825625,109.79592441825625
345,0,3,45,1,8.742932665468864,109.74293266546886
346,0,3,46,1,8.674977179702216,109.67497717970221
347,0,3,47,1,8.609949686931945,109.60994968693194
348,0,3,48,1,8.568590086800336,109.56859008680034
349,0,3,49,1,8.568703298398434,109.56870329839843
350,0,3,50,1,8.62000312707606,109.62000312707606
351,0,3,51,1,8.721127829572769,109.72112782957277
352,0,3,52,1,8.859638164297788,109.85963816429779
353,0,3,53,1,9.014858769151292,110.01485876915129
354,0,3,54,1,9.162602586507976,110.16260258650797
355,0,3,55,1,9.280391564208369,110.28039156420837
356,0,3,56,1,9.351846042203166,110.35184604220316
357,0,3,57,1,9.369360179012064,110.36936017901206
358,0,3,58,1,9.33478523491579,110.33478523491578
359,0,3,59,1,9.258364753916432,110.25836475391642
360,0,3,60,1,9.156452208026247,110.15645220802625
361,0,3,61,3,5.5485775069647625,85.04857750696476
362,0,3,62,3,5.454315653750617,84.95431565375061
363,0,3,63,3,5.3902907466441405,84.89029074664414
364,0,3,64,3,5.36761600319304,84.86761600319304
365,0,3,65,3,5.390120261029238,84.89012026102924
366,0,3,66,3,5.453748448221043,84.95374844822105
367,0,3,67,3,5.547428373926288,85.0474283739263
368,0,3,68,3,5.655409084915566,85.15540908491556
369,0,3,69,3,5.760651813961944,85.26065181396194
370,0,3,70,3,5.848454908304497,85.34845490830449
371,0,3,71,3,5.909315863971122,85.40931586397112
372,0,3,72,3,5.940206379846143,85.44020637984615
373,0,3,73,3,5.94394256132109,85.4439425613211
374,0,3,74,3,5.926994120965516,85.42699412096552
375,0,3,75,3,5.896623295505872,85.39662329550588
376,0,3,76,3,5.858435161572814,85.35843516157281
377,0,3,77,3,5.8151629113556424,85.31516291135564
378,0,3,78,3,5.766914700130175,85.26691470013017
379,0,3,79,3,5.712446248726887,85.21244624872689
380,0,3,80,3,5.6506084910620125,85.15060849106202
381,0,3,81,3,5.581153667296017,85.08115366729602
382,0,3,82,3,5.504550468603444,85.00455046860344
383,0,3,83,3,5.421121303108194,84.9211213031082
384,0,3,84,3,5.330319029845429,84.83031902984543
385,0,3,85,3,5.231009984170733,84.73100998417073
386,0,3,86,3,5.123142657991743,84.62314265799175
387,0,3,87,3,5.010352409511463,84.51035240951147
388,0,3,88,3,4.902284129133884,84.40228412913389
389,0,3,89,3,4.815134167944238,84.31513416794424
390,0,3,90,3,4.7693600147414665,84.26936001474147
391,0,3,91,3,4.7845914314672635,84.28459143146726
392,0,3,92,3,4.873083923714607,84.3730839237146
393,0,3,93,3,5.034003072258704,84.5340030722587
394,0,3,94,3,5.250925657915576,84.75092565791557
395,0,3,95,3,5.494029285058559,84.99402928505856
396,0,3,96,3,5.726792239642649,85.22679223964265
397,0,3,97,3,5.915269411336834,85.41526941133684
398,0,3,98,3,6.036880971635366,85.53688097163537
399,0,3,99,3,6.085667523937808,85.58566752393781
400,0,4,0,2,1.8498921979937093,74.84989219799371
401,0,4,1,2,1.7891358268209205,74.78913582682092
402,0,4,2,2,1.7255792229964881,74.72557922299649
403,0,4,3,2,1.6658817359458502,74.66588173594585
404,0,4,4,2,1.6172914708871278,74.61729147088712
405,0,4,5,2,1.5866468721817655,74.58664687218176
406,0,4,6,2,1.579366480529396,74.5793664805294
407,0,4,7,2,1.5985935398078563,74.59859353980785
408,0,4,8,2,1.6446423764658373,74.64464237646584
409,0,4,9,2,1.7148469952976675,74.71484699529766
410,0,4,10,2,1.803845747501963,74.80384574750197
411,0,4,11,2,1.904260854611258,74.90426085461125
412,0,4,12,2,2.0076625806515147,75.00766258065151
413,0,4,13,2,2.105659150206618,75.10565915020662
414,0,4,14,2,2.1909353731978127,75.19093537319782
415,0,4,15,2,2.2580788745412965,75.2580788745413
416,0,4,16,2,2.3040785696381296,75.30407856963814
417,0,4,17,2,2.3284446288707246,75.32844462887073
418,0,4,18,2,2.332967967661517,75.33296796766152
419,0,4,19,2,2.321195786249575,75.32119578624958
420,0,4,20,2,2.29773716798839,75.29773716798839
421,0,4,21,2,2.2675246104485134,75.26752461044852
422,0,4,22,2,2.2351454164705182,75.23514541647052
423,0,4,23,2,2.204327827281109,75.2043278272811
424,0,4,24,2,2.1776295835083106,75.1776295835083
425,0,4,25,2,2.15633961639392,75.15633961639392
426,0,4,26,2,2.1405725888361125,75.14057258883611
427,0,4,27,2,2.1295136103274372,75.12951361032744
428,0,4,28,2,2.121756722331578,75.12175672233158
429,0,4,29,2,2.1156747139495446,75.11567471394955
430,0,4,30,2,2.1097588156792604,75.10975881567926
431,0,4,31,2,2.102875052616333,75.10287505261633
432,0,4,32,2,2.09440012315223,75.09440012315223
433,0,4,33,2,2.084223290942677,75.08422329094267
434,0,4,34,2,2.0726293247347187,75.07262932473472
435,0,4,35,2,2.0601054949044246,75.06010549490442
436,0,4,36,2,2.047135457371779,75.04713545737178
437,0,4,37,2,2.0340470805937487,75.03404708059375
438,0,4,38,2,2.0209655717778383,75.02096557177784
439,0,4,39,2,2.0078890267379665,75.00788902673797
440,0,4,40,1,8.958030868945427,109.95803086894543
441,0,4,41,3,5.459300667775063,84.95930066777507
442,0,4,42,3,5.447620633216193,84.94762063321619
443,0,4,43,3,5.416449960960888,84.91644996096089
444,0,4,44,3,5.363654727886234,84.86365472788623
445,0,4,45,3,5.293835802411247,84.79383580241125
446,0,4,46,3,5.218923760189388,84.71892376018938
447,0,4,47,3,5.156464213347224,84.65646421334722
448,0,4,48,3,5.125762938810868,84.62576293881087
449,0,4,49,3,5.142833923582315,84.64283392358232
450,0,4,50,3,5.2156025113426105,84.71560251134261
451,0,4,51,3,5.340852122610864,84.84085212261087
452,0,4,52,3,5.503930712205991,85.00393071220599
453,0,4,53,3,5.681408319400584,85.18140831940059
454,0,4,54,3,5.845988821257942,85.34598882125795
455,0,4,55,3,5.972335770135051,85.47233577013505
456,0,4,56,3,6.0422816279874425,85.54228162798745
457,0,4,57,3,6.048182707312464,85.54818270731246
458,0,4,58,3,5.993812162463902,85.4938121624639
459,0,4,59,3,5.8928983768229966,85.392898376823
460,0,4,60,3,5.765968344786212,85.26596834478622
461,0,4,61,3,5.636399585176585,85.13639958517659
462,0,4,62,3,5.526519811394635,85.02651981139464
463,0,4,63,3,5.454340867460513,84.95434086746052
464,0,4,64,3,5.431234947371919,84.93123494737192
465,0,4,65,3,5.460675628451541,84.96067562845154
466,0,4,66,3,5.53809618781058,85.03809618781058
467,0,4,67,3,5.6518950248291135,85.15189502482912
468,0,4,68,3,5.785541873427899,85.2855418734279
469,0,4,69,3,5.920550272640228,85.42055027264023
470,0,4,70,3,6.039815014140485,85.53981501414049
471,0,4,71,3,6.13058841449627,85.63058841449627
472,0,4,72,3,6.186333116127661,85.68633311612766
473,0,4,73,3,6.206929722767471,85.70692972276747
474,0,4,74,3,6.197199939657045,85.69719993965704
475,0,4,75,3,6.164266766597328,85.66426676659732
476,0,4,76,3,6.114683989671653,85.61468398967165
477,0,4,77,3,6.05233836595234,85.55233836595234
478,0,4,78,3,5.977805954182629,85.47780595418263
479,0,4,79,3,5.889249559838314,85.38924955983832
480,0,4,80,3,5.784327773692816,85.28432777369281
481,0,4,81,3,5.662217434230859,85.16221743423085
482,0,4,82,3,5.524892683905219,85.02489268390522
483,0,4,83,3,5.37722793282426,84.87722793282425
484,0,4,84,3,5.226089120655634,84.72608912065563
485,0,4,85,3,5.079051642358568,84.57905164235856
486,0,4,86,3,4.943495426979883,84.44349542697988
487,0,4,87,3,4.82651816999335,84.32651816999335
488,0,4,88,3,4.735534020274029,84.23553402027403
489,0,4,89,3,4.678892541782693,84.17889254178269
490,0,4,90,3,4.665666732091039,84.16566673209104
491,0,4,91,3,4.704066272105765,84.20406627210576
492,0,4,92,3,4.798632439603849,84.29863243960385
493,0,4,93,3,4.947145019919764,84.44714501991976
494,0,4,94,3,5.138622527307744,84.63862252730775
495,0,4,95,3,5.353643262975401,84.8536432629754
496,0,4,96,3,5.567440921787347,85.06744092178735
497,0,4,97,3,5.75512005622356,85.25512005622356
498,0,4,98,3,5.897370569764766,85.39737056976476
499,0,4,99,3,5.984694243299282,85.48469424329929
500,0,5,0,2,1.619592104840251,74.61959210484025
501,0,5,1,2,1.5836584925425004,74.5836584925425
502,0,5,2,2,1.552536520387192,74.55253652038719
503,0,5,3,2,1.5285785114023696,74.52857851140237
504,0,5,4,2,1.5142670375812233,74.51426703758122
505,0,5,5,2,1.5120872119318538,74.51208721193186
506,0,5,6,2,1.5242813324014344,74.52428133240143
507,0,5,7,2,1.5524979764347298,74.55249797643474
508,0,5,8,2,1.5973927740173732,74.59739277401738
509,0,5,9,2,1.6582721453312104,74.65827214533121
510,0,5,10,2,1.732880450746254,74.73288045074625
511,0,5,11,2,1.8174098715030595,74.81740987150306
512,0,5,12,2,1.9067659543965976,74.9067659543966
513,0,5,13,2,1.9950637152824509,74.99506371528246
514,0,5,14,2,2.0762767631097034,75.0762767631097
515,0,5,15,2,2.144929945721898,75.1449299457219
516,0,5,16,2,2.196722078694133,75.19672207869414
517,0,5,17,2,2.228987574416522,75.22898757441652
518,0,5,18,2,2.2409444805370686,75.24094448053707
519,0,5,19,2,2.2337180804980803,75.23371808049808
520,0,5,20,3,5.552519176257763,85.05251917625776
521,0,5,21,3,5.5124673371806745,85.01246733718068
522,0,5,22,3,5.491363282437524,84.99136328243752
523,0,5,23,3,5.490831623887618,84.99083162388762
524,0,5,24,3,5.508124531632284,85.00812453163229
525,0,5,25,3,5.536742265302331,85.03674226530234
526,0,5,26,3,5.567978662980319,85.06797866298032
527,0,5,27,3,5.593089846706018,85.09308984670602
528,0,5,28,3,5.605530311029134,85.10553031102913
529,0,5,29,3,5.602606554134615,85.10260655413461
530,0,5,30,3,5.58603366515115,85.08603366515115
531,0,5,31,3,5.561218851733477,85.06121885173347
532,0,5,32,3,5.535517537423531,85.03551753742353
533,0,5,33,3,5.5160457809130445,85.01604578091305
